         SEQ_ID,  PER(VLXT),  RNK(VLXT), PER(VSL2B), RNK(VSL2B),   PER(VL3),   RNK(VL3), PER(IUP_S), RNK(IUP_S), PER(IUP_L), RNK(IUP_L),  PER(PFIT),  RNK(PFIT),   PER(MDP),   RNK(MDP),       dCDF,        dCH,   len(seq)
         Q9I636,      29.38,  0.3269692,      14.76,  0.3411963,       3.17,  0.2062308,       3.86,  0.2597598,       9.10,  0.3122699,       4.55,  0.2081902,       3.59,  0.2757695,  0.0720186, -0.1612488,   725
         P37330,      27.94,  0.3330577,      12.72,  0.3212438,       0.00,  0.1847187,       2.49,  0.2398826,       4.70,  0.2864977,       4.70,  0.1992947,       1.66,  0.2299961,  0.0660607, -0.1449942,   723
         P08997,      22.14,  0.2559443,      14.07,  0.3050143,       3.56,  0.1929160,       5.07,  0.2214565,       7.13,  0.2432958,       5.44,  0.1916307,       2.81,  0.2028904,  0.1401891, -0.1380072,   533
         B8ZSN3,      27.36,  0.3229587,      16.96,  0.3326697,       2.19,  0.1877477,       4.79,  0.2518553,       8.07,  0.2996199,       5.75,  0.2141933,       2.19,  0.2368828,  0.0763582, -0.1493926,   731
         B2HSY2,      29.82,  0.3474802,      12.45,  0.3273209,       2.19,  0.1887011,       3.97,  0.2467848,       6.02,  0.2947446,       5.20,  0.2141177,       2.19,  0.2384080,  0.0521447, -0.1540760,   731
     A0A045ITM4,      27.53,  0.3235261,      10.26,  0.3211740,       4.32,  0.1818372,       5.67,  0.2398804,       6.88,  0.2851611,       5.53,  0.1972770,       4.99,  0.2581427,  0.0760799, -0.1803202,   741
         W8QF82,      13.18,  0.2042620,      14.02,  0.2911170,       5.44,  0.1246497,       7.95,  0.1917315,       5.23,  0.2008403,      10.04,  0.1951149,       5.23,  0.1805110,  0.1912238, -0.0700600,   478
         Q9Y2J8,      16.24,  0.2238001,      10.68,  0.2950794,       6.47,  0.2440464,       2.11,  0.1726983,       2.56,  0.1694439,       2.56,  0.1697241,       0.90,  0.1717911,  0.1727351, -0.1841395,   665
         Q9ULC6,      14.18,  0.2422910,      19.16,  0.3385994,       7.24,  0.2840071,       1.66,  0.2153824,       1.96,  0.2299386,       4.22,  0.1803235,       2.26,  0.2010891,  0.1569643, -0.1631852,   663
         Q9UBR1,      25.00,  0.3011287,      25.78,  0.3456438,      13.28,  0.2475595,       3.12,  0.2028217,       1.04,  0.2131855,       9.11,  0.2308538,       2.60,  0.2156057,  0.0950134, -0.1581417,   384
         Q9S5G5,       9.86,  0.2199937,       8.45,  0.3041778,       0.00,  0.2097353,       4.23,  0.2208186,       1.13,  0.2375829,       7.61,  0.1830525,       2.25,  0.1942710,  0.1809539, -0.1262977,   355
         Q9KK62,      11.04,  0.2171340,      17.03,  0.3471535,       0.00,  0.1347412,       3.47,  0.2347407,       0.32,  0.2614075,       8.83,  0.2219102,       1.89,  0.2137243,  0.1812631, -0.1089571,   317
         Q99040,       5.60,  0.1299431,       9.14,  0.3011272,       0.00,  0.1300656,       2.80,  0.1967061,       0.75,  0.1988646,       2.99,  0.1778486,       0.37,  0.1674150,  0.2636158, -0.0611859,   536
         Q8DT00,       6.50,  0.1418665,       8.60,  0.2605210,       0.00,  0.1085489,       2.31,  0.1406602,       0.00,  0.1193173,       3.98,  0.1658739,       1.47,  0.1380398,  0.2506902, -0.0909780,   477
         Q8GWW7,      22.45,  0.3023725,      18.02,  0.3406342,       4.70,  0.2214692,       7.05,  0.2631434,       9.92,  0.3092362,      12.79,  0.2429429,       8.09,  0.2430548,  0.0967608, -0.0732212,   383
         Q8DW17,      30.08,  0.2972371,      15.99,  0.3076812,       2.44,  0.2323755,       7.59,  0.2309456,       5.15,  0.2387187,      10.57,  0.2313381,       5.15,  0.2176535,  0.1005393, -0.0764939,   369
         Q837U5,      18.63,  0.2598076,      13.70,  0.3158349,       6.30,  0.2683356,      11.23,  0.2658442,       6.85,  0.2744210,       7.40,  0.2088168,       6.03,  0.2207873,  0.1391673, -0.0684071,   365
         Q7SIG4,      16.88,  0.2352835,      11.15,  0.3235931,       5.10,  0.2072541,       7.01,  0.2918930,       7.64,  0.3190500,       3.50,  0.1831762,       0.64,  0.2254994,  0.1623668, -0.0864187,   314
         Q9L543,      20.40,  0.2204443,      12.36,  0.3127303,       5.46,  0.2001924,       6.32,  0.2253923,       4.60,  0.2429407,       6.90,  0.2017032,       4.89,  0.2005351,  0.1761736, -0.1379364,   348
         Q92820,       6.60,  0.1230890,       8.81,  0.2767806,       0.31,  0.1404733,       1.57,  0.1157427,       0.00,  0.0921240,       6.60,  0.1767038,       0.00,  0.1307401,  0.2696105, -0.2313716,   318
         Q6NY42,       8.01,  0.1451282,      16.35,  0.3188199,       5.45,  0.1543618,       1.28,  0.1639484,       0.00,  0.1501620,       2.24,  0.1884163,       0.00,  0.1610792,  0.2499414, -0.1850510,   312
         Q51790,      14.01,  0.2133790,       9.66,  0.2824712,       0.00,  0.1417961,      12.08,  0.2066633,       2.90,  0.2036940,       8.70,  0.1859423,       1.45,  0.1820250,  0.1846797, -0.2032126,   207
         Q53464,      21.12,  0.2587588,       8.62,  0.2946438,       0.00,  0.1684645,       3.88,  0.1721405,       0.00,  0.1613640,       8.62,  0.1965281,       2.16,  0.1805725,  0.1406133, -0.1695909,   232
         Q8DR60,      16.92,  0.2318582,      32.43,  0.4314052,      14.60,  0.2764824,      13.02,  0.3098476,      22.30,  0.3886344,      11.77,  0.2632143,      12.85,  0.3169068,  0.1638863, -0.0447833,  1767
         Q2MGH6,      17.26,  0.2330450,      32.88,  0.4310998,      15.39,  0.2758053,      13.81,  0.3112395,      22.86,  0.3918718,      12.28,  0.2652420,      13.13,  0.3180504,  0.1634337, -0.0460909,  1767
         Q9KFV3,      16.95,  0.2618851,      19.21,  0.3378375,      18.08,  0.2556647,       6.78,  0.2182520,       2.26,  0.2101311,      14.12,  0.2315540,      15.82,  0.2525540,  0.1376070, -0.2010516,   177
         Q2T083,      17.99,  0.2098877,      17.99,  0.3059808,       2.65,  0.2102003,       8.47,  0.2094789,       1.06,  0.1765306,      16.93,  0.2173186,       6.35,  0.1865328,  0.1908220, -0.1637719,   189
         Q2GLJ4,       4.32,  0.1181818,      16.76,  0.3073934,       0.00,  0.1196235,       7.57,  0.1772654,       0.00,  0.1208484,       9.73,  0.2153435,       2.70,  0.1565055,  0.2765535, -0.2199256,   185
         Q13093,      12.47,  0.1640358,      12.02,  0.2937831,       0.00,  0.1558899,       2.04,  0.1545252,       1.81,  0.1543055,       4.31,  0.1786026,       1.59,  0.1575420,  0.2307313, -0.1896589,   441
         P95493,      19.02,  0.2372468,      13.86,  0.3369872,       3.53,  0.2028704,       2.99,  0.2262555,       2.58,  0.2716959,       4.62,  0.1845758,       1.49,  0.2094603,  0.1597100, -0.1747585,   736
         Q44185,      21.71,  0.2746045,       9.54,  0.3051268,       2.63,  0.2122260,       6.91,  0.2121848,       2.63,  0.2091363,       7.24,  0.1980011,       0.99,  0.1998423,  0.1259070, -0.1771158,   304
         P60327,      23.68,  0.2839118,       8.55,  0.3066590,       0.66,  0.2148890,       6.58,  0.2051970,       2.96,  0.2066610,       7.24,  0.1987622,       0.99,  0.2001985,  0.1150518, -0.1767773,   304
         T2KPK5,      10.45,  0.1848367,      22.95,  0.3598609,      12.50,  0.2189143,       6.35,  0.2425364,       7.99,  0.2736501,       5.74,  0.2023550,       3.28,  0.2105398,  0.2096564, -0.0888119,   488
         P51691,      28.36,  0.3350721,      23.69,  0.3582719,       6.53,  0.2402837,       3.73,  0.2582450,       4.10,  0.2752542,       4.10,  0.2048687,       0.93,  0.2386188,  0.0659479, -0.1175618,   536
         Q9NV23,      16.23,  0.2153049,      16.98,  0.3351921,       6.04,  0.2372362,       4.53,  0.2300532,       6.04,  0.2361241,       9.06,  0.2090710,       4.53,  0.2042909,  0.1797048, -0.1311964,   265
         P49327,      28.00,  0.3075783,      20.71,  0.3555424,      14.77,  0.2632497,       6.25,  0.2024262,       5.30,  0.2299675,       6.89,  0.2089095,       4.02,  0.2174041,  0.0918716, -0.2261280,  2511
         Q91V12,      30.18,  0.3481476,      25.20,  0.3939113,      20.47,  0.3282218,      11.81,  0.2735890,      13.91,  0.3436370,       9.71,  0.2479336,      18.11,  0.3225735,  0.0513331, -0.1345367,   381
         Q8N9L9,      14.73,  0.2359690,      19.00,  0.3222176,       7.60,  0.2145569,       4.28,  0.1885415,       0.48,  0.1838333,       5.94,  0.1885644,       0.95,  0.1865209,  0.1630348, -0.2268516,   421
         P39900,      10.00,  0.1443305,      15.11,  0.3202079,       1.28,  0.1288386,       4.47,  0.1820335,       3.40,  0.1811026,       8.72,  0.2117306,       2.77,  0.1732342,  0.2482958, -0.1352699,   470
         P38488,      27.54,  0.3146689,      10.42,  0.3041112,       3.97,  0.1751974,       5.21,  0.2079968,       0.50,  0.2153114,       6.70,  0.2108580,       3.23,  0.2088244,  0.0824423, -0.1367677,   403
         Q91642,      37.19,  0.3774162,      26.03,  0.3651654,       8.68,  0.2353487,      17.36,  0.2543761,      14.46,  0.2858637,      23.55,  0.3066901,      13.22,  0.2649185,  0.0214037, -0.1666063,   242
         P36936,      26.64,  0.3220766,      12.66,  0.2917889,       0.00,  0.1446420,       8.30,  0.2260087,       3.93,  0.2528013,      13.10,  0.2190901,       3.93,  0.2186276,  0.0803277, -0.2392289,   229
         P36913,      10.64,  0.1795332,      23.40,  0.3644411,       0.00,  0.1365254,       2.43,  0.2163971,       2.13,  0.2163606,      12.46,  0.2425342,       3.34,  0.2032111,  0.2158642, -0.1734881,   329
         P35475,      18.68,  0.2538238,      27.26,  0.3902897,      15.93,  0.2518465,       3.22,  0.2183743,       7.96,  0.2561062,      10.87,  0.2314946,       8.42,  0.2669894,  0.1442725, -0.1697562,   653
         P38571,       7.02,  0.1121804,      12.53,  0.2610432,       0.00,  0.0980437,       0.50,  0.1175304,       0.25,  0.1030495,       9.02,  0.1923712,       0.25,  0.1310291,  0.2779982, -0.2194010,   399
         P26509,      22.89,  0.2828553,      37.06,  0.4628542,      20.40,  0.3377874,       4.73,  0.2797244,       7.46,  0.3414007,      16.67,  0.3027883,       6.47,  0.2782705,  0.1145485, -0.1376062,   402
         P26213,      24.73,  0.3282626,      49.18,  0.5160343,      35.33,  0.4227669,      11.41,  0.3328273,      17.93,  0.3909628,      25.82,  0.3725736,      26.90,  0.3939045,  0.0711230, -0.1069077,   368
         P25524,      27.87,  0.3154682,       7.73,  0.2901568,       0.00,  0.1581485,       6.32,  0.2108159,       2.81,  0.2423445,       5.62,  0.1855506,       1.87,  0.2073894,  0.0822999, -0.1620490,   427
         P24171,      16.59,  0.2360362,       9.69,  0.3097211,       0.00,  0.1635336,       2.35,  0.1928355,       0.44,  0.1983359,       3.08,  0.1764476,       0.44,  0.1855628,  0.1601038, -0.1338591,   681
         P29717,       1.83,  0.0784455,      15.07,  0.2766187,       0.00,  0.0733497,       2.51,  0.1806863,       0.00,  0.1765633,       4.57,  0.1701241,       0.00,  0.1470730,  0.3121582, -0.1060388,   438
         P23776,       4.46,  0.1177652,      12.50,  0.2893464,       1.12,  0.1149130,       2.23,  0.1645261,       0.45,  0.1657873,       6.25,  0.1891931,       0.22,  0.1544364,  0.2759658, -0.0556785,   448
         P48147,       4.65,  0.1262548,       7.61,  0.2784978,       0.00,  0.1398448,       2.54,  0.1598822,       1.41,  0.1522852,       2.96,  0.1544584,       0.42,  0.1452297,  0.2654609, -0.1328629,   710
         P23687,       4.51,  0.1177584,       7.46,  0.2749494,       0.00,  0.1320403,       1.83,  0.1579337,       0.99,  0.1511342,       2.54,  0.1517285,       0.00,  0.1422507,  0.2737003, -0.1302094,   710
         Q47898,      25.29,  0.3066681,      19.41,  0.3537362,       5.29,  0.2324023,       7.65,  0.2639422,       4.71,  0.3180458,       9.12,  0.2379548,       1.76,  0.2467247,  0.0904484, -0.1577455,   340
         P20933,      25.72,  0.2941631,      21.68,  0.3678499,       7.80,  0.2368636,       9.83,  0.2674722,       6.36,  0.3071496,       9.83,  0.2471062,       4.91,  0.2472903,  0.1047888, -0.1990910,   346
         P19571,      20.27,  0.2113632,      14.86,  0.3180546,       0.00,  0.0868771,       4.25,  0.2289799,       6.37,  0.2574497,       4.05,  0.2112113,       0.97,  0.2045098,  0.1831750, -0.0717947,   518
         P18177,      12.60,  0.1866987,      17.54,  0.3308277,       9.26,  0.2176904,       0.51,  0.1437461,       0.04,  0.1601561,       4.10,  0.1842402,       3.00,  0.2038936,  0.2072092, -0.0864992,  2366
         P15369,      36.15,  0.3741778,      56.92,  0.5243819,      55.38,  0.4721130,       4.62,  0.2950363,       4.23,  0.3065646,      23.85,  0.3815922,       7.69,  0.3136255,  0.0234349, -0.1404925,   260
         P32356,      15.45,  0.2011037,      25.03,  0.3711758,      12.65,  0.2256858,      13.05,  0.2391007,      12.12,  0.2642518,      13.18,  0.2354084,       7.46,  0.2185068,  0.1935855, -0.0954298,   751
         P93594,      20.87,  0.2336011,      27.04,  0.3526280,      16.90,  0.2391989,      13.92,  0.2427348,      12.13,  0.2602269,       7.75,  0.2203230,       5.57,  0.2182522,  0.1613291, -0.1019075,   503
         P36924,      10.62,  0.1503745,      15.75,  0.3065277,       0.00,  0.1037301,       1.47,  0.1869186,       0.18,  0.1954753,       3.85,  0.1873924,       1.47,  0.1711148,  0.2419515, -0.1474318,   546
         P16098,      27.85,  0.2985732,      25.79,  0.3805470,      15.33,  0.2325265,      17.01,  0.2714038,      19.25,  0.3007894,      14.39,  0.2666032,      18.32,  0.2917404,  0.0967706, -0.1156067,   535
         P10538,      16.73,  0.2218327,      14.31,  0.3114890,       4.64,  0.1834943,       6.25,  0.2036229,       3.43,  0.2109578,       6.65,  0.1965811,       3.63,  0.1907471,  0.1718112, -0.1248262,   496
         Q45894,      10.42,  0.1617589,      11.03,  0.2867214,       2.55,  0.1421635,       2.55,  0.1340164,       1.47,  0.1462148,       2.31,  0.1674455,       1.23,  0.1493595,  0.2321855, -0.1425468,  1296
         Q00496,       8.79,  0.1465432,      17.51,  0.3223017,       1.92,  0.1410989,       4.08,  0.1630115,       2.96,  0.1981820,       4.96,  0.2049321,       1.28,  0.1724950,  0.2465659, -0.1170398,  1251
         P30996,      12.24,  0.1891703,      18.29,  0.3309115,       0.63,  0.1669058,       2.35,  0.1561356,       1.65,  0.1849476,       5.81,  0.2113640,       1.26,  0.1787545,  0.2069827, -0.1137759,  1274
         P10844,       7.05,  0.1239326,      14.18,  0.2924933,       4.18,  0.1600633,       0.93,  0.1175536,       0.23,  0.1276410,       3.02,  0.1687909,       0.23,  0.1384019,  0.2694297, -0.1154633,  1291
         P0DPK1,      17.23,  0.2179514,      25.96,  0.3574945,      13.40,  0.2057748,       1.38,  0.1685453,       0.84,  0.2054000,       3.91,  0.2107629,       0.77,  0.1933590,  0.1770825, -0.0975011,  1306
         P0DPI0,       9.10,  0.1436173,      12.96,  0.2928456,       2.93,  0.1495082,       2.70,  0.1333046,       2.08,  0.1500343,       3.86,  0.1759616,       1.85,  0.1492939,  0.2495852, -0.1448345,  1296
         Q38882,      18.64,  0.2592446,      16.54,  0.3305968,       2.47,  0.2072407,       7.16,  0.2325498,       7.04,  0.2490162,       8.40,  0.2082489,       3.33,  0.2132760,  0.1396932, -0.1048261,   810
         P0CE82,       3.31,  0.1175633,      21.19,  0.3366927,       0.00,  0.1426378,       3.64,  0.2441233,       1.32,  0.2803833,       8.28,  0.2221194,       0.00,  0.2001469,  0.2767359, -0.0857279,   302
         P0CE80,       3.27,  0.1133845,      20.92,  0.3315065,       0.00,  0.1408005,       2.29,  0.2293082,       0.65,  0.2680178,       8.50,  0.2248472,       0.00,  0.1945106,  0.2811349, -0.0985159,   306
         Q9Y3R4,      24.21,  0.3056074,      28.95,  0.3969905,      14.74,  0.2868194,      11.32,  0.2910421,       8.68,  0.3268687,       7.89,  0.2353722,       2.89,  0.2593134,  0.0917952, -0.1401696,   380
         Q54727,       5.16,  0.1545275,      21.81,  0.3757299,       0.00,  0.1778339,       1.15,  0.2267054,       2.44,  0.2506095,       3.73,  0.2019998,       0.29,  0.2015954,  0.2412376, -0.1242100,   697
         Q27701,      21.39,  0.2679222,      17.59,  0.3651795,       8.53,  0.1788338,       6.30,  0.2395603,       6.82,  0.2782314,       9.58,  0.2287654,       9.45,  0.2597489,  0.1307295, -0.1155325,   762
         P62575,      40.48,  0.3833763,      40.58,  0.4961050,      29.76,  0.4029322,      21.93,  0.3789630,      36.52,  0.4787804,      26.38,  0.3568351,      30.43,  0.4161654,  0.0153561, -0.0434189,  1035
         P0C6E9,      16.01,  0.2516561,      15.75,  0.3447917,       0.26,  0.1318513,       6.27,  0.2703026,       8.45,  0.3068346,       4.87,  0.2115229,       1.28,  0.2308514,  0.1464212, -0.1305354,   781
         P0C2P0,      30.77,  0.3321873,      18.46,  0.3302006,      13.08,  0.2114288,      10.00,  0.2115654,       0.00,  0.1961339,      22.31,  0.2922120,       8.46,  0.2270499,  0.0676657, -0.2964821,   130
         P23793,      21.46,  0.2855605,      15.37,  0.3055355,       8.29,  0.2198892,       2.68,  0.1621681,       0.24,  0.1713735,       8.54,  0.2110994,       1.46,  0.1892895,  0.1115963, -0.1646026,   410
         P13981,      29.43,  0.3224921,      13.64,  0.3217777,       9.57,  0.2395290,       5.50,  0.2187625,       2.39,  0.2455274,       7.89,  0.2085381,       5.50,  0.2594378,  0.0772976, -0.1719344,   418
         P0C0B3,      33.58,  0.3487849,      16.30,  0.3284688,      11.44,  0.2497154,       5.11,  0.2062254,       2.19,  0.2299708,       5.60,  0.2044376,       2.19,  0.2196480,  0.0501951, -0.1334690,   411
         P33185,      10.34,  0.2225195,       3.10,  0.2805229,       0.00,  0.0981028,       0.00,  0.0987414,       0.00,  0.1062702,       3.10,  0.1852921,       0.00,  0.1488910,  0.1776391, -0.3015515,   290
         P25891,      23.00,  0.2652424,      25.00,  0.3973507,      17.33,  0.2623554,       9.33,  0.2812613,      11.00,  0.3265357,      21.67,  0.2834063,      20.67,  0.3026920,  0.1334091, -0.1439181,   300
